"x","yhat","predictors","model","index"
2575575.53,0.581447505797811,"x","velocity w/ coordinates","k_index"
2579649.17396,0.557595293866625,"x","velocity w/ coordinates","k_index"
2583722.81792,0.531565918545483,"x","velocity w/ coordinates","k_index"
2587796.46188,0.521222966678008,"x","velocity w/ coordinates","k_index"
2591870.10584,0.521222966678008,"x","velocity w/ coordinates","k_index"
2595943.7498,0.521222966678008,"x","velocity w/ coordinates","k_index"
2600017.39376,0.521222966678008,"x","velocity w/ coordinates","k_index"
2604091.03772,0.521222966678008,"x","velocity w/ coordinates","k_index"
2608164.68168,0.521222966678008,"x","velocity w/ coordinates","k_index"
2612238.32564,0.521222966678008,"x","velocity w/ coordinates","k_index"
2616311.9696,0.521222966678008,"x","velocity w/ coordinates","k_index"
2620385.61356,0.521222966678008,"x","velocity w/ coordinates","k_index"
2624459.25752,0.521222966678008,"x","velocity w/ coordinates","k_index"
2628532.90148,0.521222966678008,"x","velocity w/ coordinates","k_index"
2632606.54544,0.521222966678008,"x","velocity w/ coordinates","k_index"
2636680.1894,0.521222966678008,"x","velocity w/ coordinates","k_index"
2640753.83336,0.521222966678008,"x","velocity w/ coordinates","k_index"
2644827.47732,0.521222966678008,"x","velocity w/ coordinates","k_index"
2648901.12128,0.521222966678008,"x","velocity w/ coordinates","k_index"
2652974.76524,0.516709591041085,"x","velocity w/ coordinates","k_index"
2657048.4092,0.516334596287609,"x","velocity w/ coordinates","k_index"
2661122.05316,0.51642251550667,"x","velocity w/ coordinates","k_index"
2665195.69712,0.516710538547074,"x","velocity w/ coordinates","k_index"
2669269.34108,0.516710538547074,"x","velocity w/ coordinates","k_index"
2673342.98504,0.516710538547074,"x","velocity w/ coordinates","k_index"
2677416.629,0.516668501026821,"x","velocity w/ coordinates","k_index"
2681490.27296,0.516668501026821,"x","velocity w/ coordinates","k_index"
2685563.91692,0.516668501026821,"x","velocity w/ coordinates","k_index"
2689637.56088,0.516668501026821,"x","velocity w/ coordinates","k_index"
2693711.20484,0.516668501026821,"x","velocity w/ coordinates","k_index"
2697784.8488,0.516668501026821,"x","velocity w/ coordinates","k_index"
2701858.49276,0.516668501026821,"x","velocity w/ coordinates","k_index"
2705932.13672,0.516668501026821,"x","velocity w/ coordinates","k_index"
2710005.78068,0.516668501026821,"x","velocity w/ coordinates","k_index"
2714079.42464,0.516668501026821,"x","velocity w/ coordinates","k_index"
2718153.0686,0.516668501026821,"x","velocity w/ coordinates","k_index"
2722226.71256,0.516668501026821,"x","velocity w/ coordinates","k_index"
2726300.35652,0.521352881569688,"x","velocity w/ coordinates","k_index"
2730374.00048,0.53912697939894,"x","velocity w/ coordinates","k_index"
2734447.64444,0.546979370548855,"x","velocity w/ coordinates","k_index"
2738521.2884,0.553916747653214,"x","velocity w/ coordinates","k_index"
2742594.93236,0.550072419877896,"x","velocity w/ coordinates","k_index"
2746668.57632,0.51658199928246,"x","velocity w/ coordinates","k_index"
2750742.22028,0.51658199928246,"x","velocity w/ coordinates","k_index"
2754815.86424,0.515944601331561,"x","velocity w/ coordinates","k_index"
2758889.5082,0.512815184523218,"x","velocity w/ coordinates","k_index"
2762963.15216,0.513200400849616,"x","velocity w/ coordinates","k_index"
2767036.79612,0.513200400849616,"x","velocity w/ coordinates","k_index"
2771110.44008,0.521581677090486,"x","velocity w/ coordinates","k_index"
2775184.08404,0.52748545060947,"x","velocity w/ coordinates","k_index"
2779257.728,0.523877273187042,"x","velocity w/ coordinates","k_index"
