"gaug_during","yhat","predictors","model","index"
226.76,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
298.703571428571,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
370.647142857143,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
442.590714285714,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
514.534285714286,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
586.477857142857,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
658.421428571429,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
730.365,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
802.308571428571,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
874.252142857143,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
946.195714285714,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
1018.13928571429,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
1090.08285714286,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
1162.02642857143,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
1233.97,0.531207518739789,"gaug_during","sampling w/ coordinates","k_index"
