"conduct_during","yhat","predictors","model","index"
28.7,2.67649906546675,"conduct_during","sampling w/o coordinates","shannon_index"
55.1681818181818,2.67649906546675,"conduct_during","sampling w/o coordinates","shannon_index"
81.6363636363636,2.67649906546675,"conduct_during","sampling w/o coordinates","shannon_index"
108.104545454545,2.67649906546675,"conduct_during","sampling w/o coordinates","shannon_index"
134.572727272727,2.67649906546675,"conduct_during","sampling w/o coordinates","shannon_index"
161.040909090909,2.67649906546675,"conduct_during","sampling w/o coordinates","shannon_index"
187.509090909091,2.67649906546675,"conduct_during","sampling w/o coordinates","shannon_index"
213.977272727273,2.67649906546675,"conduct_during","sampling w/o coordinates","shannon_index"
240.445454545455,2.6764522098147,"conduct_during","sampling w/o coordinates","shannon_index"
266.913636363636,2.6764522098147,"conduct_during","sampling w/o coordinates","shannon_index"
293.381818181818,2.66964503826149,"conduct_during","sampling w/o coordinates","shannon_index"
319.85,2.66964503826149,"conduct_during","sampling w/o coordinates","shannon_index"
346.318181818182,2.67321979591329,"conduct_during","sampling w/o coordinates","shannon_index"
372.786363636364,2.67321979591329,"conduct_during","sampling w/o coordinates","shannon_index"
399.254545454545,2.67211640315793,"conduct_during","sampling w/o coordinates","shannon_index"
425.722727272727,2.67211640315793,"conduct_during","sampling w/o coordinates","shannon_index"
452.190909090909,2.67211640315793,"conduct_during","sampling w/o coordinates","shannon_index"
478.659090909091,2.67211640315793,"conduct_during","sampling w/o coordinates","shannon_index"
505.127272727273,2.67211640315793,"conduct_during","sampling w/o coordinates","shannon_index"
531.595454545454,2.67211640315793,"conduct_during","sampling w/o coordinates","shannon_index"
558.063636363636,2.67211640315793,"conduct_during","sampling w/o coordinates","shannon_index"
584.531818181818,2.67211640315793,"conduct_during","sampling w/o coordinates","shannon_index"
611,2.67211640315793,"conduct_during","sampling w/o coordinates","shannon_index"
